,Date,DateSat,x,y,z,vx,vy,vz,Lat,Lon,Alt,ChType,BTO,BFO
422,2014-03-07 17:07:13.868,2014-03-07 17:07:13.900,18127.60548914457,38077.44337627062,959.6612493170973,0.002052141907288529,-0.00119969472407222,0.05326906719973699,1.304902734178486,64.54218756801046,35805.07905457462,T-Channel RX,10600.0,137.0
423,2014-03-07 17:07:14.029,2014-03-07 17:07:14.000,18127.60569428736,38077.44325633515,959.6665761876723,0.002052137102610985,-0.001199698000691196,0.05326855756947737,1.304909975523797,64.54218724632146,35805.07915577827,T-Channel RX,10600.0,137.0
424,2014-03-07 17:07:14.188,2014-03-07 17:07:14.200,18127.60610443291,38077.44301652915,959.6772297759306,0.002052127493324285,-0.001199704553270342,0.05326753830048214,1.304924458006539,64.54218660315313,35805.07935818254,T-Channel RX,10600.0,137.0
425,2014-03-07 17:07:14.348,2014-03-07 17:07:14.300,18127.60631012834,38077.4428963289,959.6825564936144,0.002052122688694258,-0.001199707829272034,0.05326702866174652,1.30493169914397,64.54218628063155,35805.07945938322,T-Channel RX,10600.0,137.0
426,2014-03-07 17:07:14.510,2014-03-07 17:07:14.500,18127.60672082515,38077.44265625716,959.6932097760889,0.002052113079521689,-0.001199714380591521,0.05326600937579958,1.304946181210949,64.54218563663183,35805.07966178161,T-Channel RX,10600.0,137.0
427,2014-03-07 17:07:14.669,2014-03-07 17:07:14.700,18127.60713096592,38077.44241644788,959.7038628547066,0.002052103470449929,-0.001199720931018167,0.05326499007855166,1.304960663000752,64.54218499346746,35805.07986417601,T-Channel RX,10600.0,137.0
428,2014-03-07 17:07:14.829,2014-03-07 17:07:14.800,18127.60733652041,38077.44229631194,959.7091893175653,0.002052098665932256,-0.001199724205933395,0.05326448042569003,1.304967903791707,64.54218467115632,35805.07996537173,T-Channel RX,10600.0,137.0
429,2014-03-07 17:07:15.028,2014-03-07 17:07:15.000,18127.60774638125,38077.44205663262,959.7198420903899,0.002052089056999495,-0.001199730755053752,0.05326346111149129,1.304982385165734,64.54218402841123,35805.08016776023,T-Channel RX,10600.0,138.0
430,2014-03-07 17:07:18.906,2014-03-07 17:07:18.900,18127.61574915761,38077.43737744708,959.9275304103189,0.002051901699763992,-0.001199858291311751,0.05324358222622584,1.305264716552858,64.54217147883737,35805.08411354535,R-Channel RX,15600.0,132.0
431,2014-03-07 17:07:19.407,2014-03-07 17:07:19.400,18127.61677543916,38077.4367773549,959.9541515108739,0.002051877681975789,-0.001199874618447616,0.05324103334051485,1.305300905260744,64.5421698694537,35805.08461930649,R-Channel RX,15660.0,132.0
432,2014-03-07 17:07:23.766,2014-03-07 17:07:23.800,18127.62580342855,38077.43149751099,960.1883622370249,0.002051666348944714,-0.001200018065038,0.05321860010247749,1.305619291164893,64.54215571147567,35805.08906893861,T-Channel RX,10640.0,137.0
433,2014-03-07 17:07:23.908,2014-03-07 17:07:23.900,18127.62600893933,38077.43137734533,960.1936840608682,0.00205166154640013,-0.001200021320364009,0.05321809019263899,1.305626525648358,64.54215538920079,35805.08917004436,T-Channel RX,10640.0,137.0
434,2014-03-07 17:07:24.069,2014-03-07 17:07:24.100,18127.62641871276,38077.43113760657,960.2043275555869,0.002051651941417543,-0.001200027830302153,0.05321707036449366,1.305640994407304,64.54215474652815,35805.08937225291,T-Channel RX,10640.0,137.0
435,2014-03-07 17:07:24.258,2014-03-07 17:07:24.300,18127.62682973097,38077.43089727299,960.2149708463321,0.002051642336480697,-0.001200034339445377,0.05321605052505816,1.305655462888916,64.54215410198117,35805.08957445751,T-Channel RX,10640.0,137.0
436,2014-03-07 17:07:24.389,2014-03-07 17:07:24.400,18127.62703413115,38077.43077763329,960.2202924152213,0.002051637534079109,-0.001200037593634518,0.05321554060110632,1.30566269702573,64.5421537813758,35805.08967555832,T-Channel RX,10640.0,133.0
437,2014-03-07 17:07:24.559,2014-03-07 17:07:24.600,18127.62744486944,38077.43053742963,960.2309354000117,0.002051627929283484,-0.001200044101473452,0.0532145207447355,1.305677165091348,64.54215313724808,35805.08987775697,T-Channel RX,10640.0,133.0
438,2014-03-07 17:07:24.709,2014-03-07 17:07:24.700,18127.62765037638,38077.43041726136,960.2362568159208,0.002051623126912539,-0.001200047355076617,0.05321401081231612,1.305684399020161,64.54215281497638,35805.08997885479,T-Channel RX,10640.0,133.0
