,Date,DateSat,x,y,z,Lat,Lon,ChType,BFO,BTO,bias,dist
202,2014-03-07 16:55:29.247,2014-03-07 16:55:29.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
203,2014-03-07 16:55:29.369,2014-03-07 16:55:29.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
204,2014-03-07 16:55:29.529,2014-03-07 16:55:29.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475987443315
205,2014-03-07 16:55:29.689,2014-03-07 16:55:29.700,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475209719705
206,2014-03-07 16:55:29.849,2014-03-07 16:55:29.800,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475987443315
207,2014-03-07 16:55:30.009,2014-03-07 16:55:30.000,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475209719705
208,2014-03-07 16:55:30.169,2014-03-07 16:55:30.200,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
209,2014-03-07 16:55:30.362,2014-03-07 16:55:30.400,18118.94269632412,38081.7653846541,706.705115208686,0.9610168095179308,64.55533813404608,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.475209719705
210,2014-03-07 16:55:30.502,2014-03-07 16:55:30.500,18118.94247342167,38081.76547227043,706.6979903052354,0.9610071228785874,64.55533845865038,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.475987443315
211,2014-03-07 16:55:30.538,2014-03-07 16:55:30.500,18118.94224996472,38081.76556014915,706.6908653642441,0.9609974361881709,64.55533878408809,T-Channel RX,160.0,10220.0,-0.5025881407270881,37698.47676523706
212,2014-03-07 16:55:32.249,2014-03-07 16:55:32.200,18118.9460471625,38081.76406676137,706.8119842552356,0.9611621029788506,64.55533325389473,T-Channel RX,159.0,10220.0,-0.5025881407270881,37698.46354345074
