7/3/14,4:06:53 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eleven,Octet,User,Data,87,14860,,,
7/3/14,4:06:54 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eleven,Octet,User,Data,88,14780,,,
7/3/14,4:06:54 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eight,Octet,User,Data,88,14860,,,
7/3/14,4:06:55 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x62,-,Acknowledge,User,Data10,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x71,-,User,Data,(ISU),-,RLS,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:56 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit11,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:57 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:06:59 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,0x62,-,Acknowledge,User,Data,(R-channel),89,14780,
7/3/14,4:06:59 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eleven,Octet,User,Data,89,14900,,,
7/3/14,4:07:00 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eleven,Octet,User,Data,89,14780,,,
7/3/14,4:07:00 PM,IOR-R1200-0-36D3,IOR,305,8,R-Channel,RX,Eight,Octet,User,Data,89,14860,,,
7/3/14,4:07:01 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x62,-,Acknowledge,User,Data,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,0x71,-,User,Data,(ISU),-,RLS,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit12,,,,,,
7/3/14,4:07:02 PM,IOR-P10500-0-3859,IOR,305,10,P-Channel,TX,Subsequent,Signalling,Unit,,,,,,
